timestamp,decision,score,expected_return,bullish_prob,bearish_prob,path_consistency,trend,rejected_reason
2024-01-10 14:20:00+00:00,NO_TRADE,4,0.0006827600889446284,0.6,0.4,0.0,bullish,signal=NO_TRADE
2024-01-10 15:20:00+00:00,NO_TRADE,-3,-0.0008445557809833859,0.25,0.75,0.0,bullish,signal=NO_TRADE
2024-01-10 16:20:00+00:00,NO_TRADE,4,0.001131711821416015,0.7,0.3,0.0,bullish,signal=NO_TRADE
2024-01-10 17:20:00+00:00,NO_TRADE,-1,-0.0010200844905569272,0.45,0.55,0.0,bullish,signal=NO_TRADE
2024-01-10 18:20:00+00:00,NO_TRADE,4,0.00046347938549873844,0.6,0.4,0.0,bullish,signal=NO_TRADE
2024-01-10 19:20:00+00:00,NO_TRADE,4,0.00016826382966652064,0.6,0.4,0.0,bullish,signal=NO_TRADE
2024-01-10 20:20:00+00:00,NO_TRADE,-3,-0.0005173962674458133,0.4,0.6,0.0,bullish,signal=NO_TRADE
2024-01-10 21:20:00+00:00,NO_TRADE,2,0.00045203762606044195,0.55,0.45,0.0,bullish,signal=NO_TRADE
2024-01-10 22:20:00+00:00,NO_TRADE,4,0.0008952586239983629,0.6,0.4,0.0,bullish,signal=NO_TRADE
2024-01-10 23:20:00+00:00,NO_TRADE,2,1.0372909625350201e-05,0.45,0.55,0.0,bullish,signal=NO_TRADE
2024-01-11 00:20:00+00:00,NO_TRADE,-1,-2.4259464244036354e-05,0.55,0.45,0.0,bullish,signal=NO_TRADE
2024-01-11 01:20:00+00:00,NO_TRADE,-6,-0.001674362123715001,0.35,0.65,0.0,bearish,signal=NO_TRADE
2024-01-11 02:20:00+00:00,NO_TRADE,3,0.00048332205375633543,0.65,0.35,0.0,bearish,signal=NO_TRADE
2024-01-11 03:20:00+00:00,NO_TRADE,1,0.0008385904723462456,0.5,0.5,0.0,bearish,signal=NO_TRADE
2024-01-11 04:20:00+00:00,NO_TRADE,-4,-0.0008303677180597601,0.3,0.7,0.0,bearish,signal=NO_TRADE
2024-01-11 05:20:00+00:00,NO_TRADE,-4,-0.0005915199964292017,0.35,0.65,0.0,bearish,signal=NO_TRADE
2024-01-11 06:20:00+00:00,NO_TRADE,-2,-0.00017608884127063852,0.55,0.45,0.0,bearish,signal=NO_TRADE
2024-01-11 07:20:00+00:00,NO_TRADE,-4,-0.00046954966774321314,0.35,0.65,0.0,bearish,signal=NO_TRADE
